origin_name,origin_code,destination_name,destination_code,value
Democratic Republic of the Congo,COD,United Arab Emirates,ARE,785
Democratic Republic of the Congo,COD,Australia,AUS,305
Democratic Republic of the Congo,COD,Austria,AUT,4
Democratic Republic of the Congo,COD,Belgium,BEL,4
Democratic Republic of the Congo,COD,Benin,BEN,3
Democratic Republic of the Congo,COD,Bulgaria,BGR,1
Democratic Republic of the Congo,COD,Bahrain,BHR,92
Democratic Republic of the Congo,COD,Brazil,BRA,9
Democratic Republic of the Congo,COD,Botswana,BWA,2
Democratic Republic of the Congo,COD,Central African Republic,CAF,54
Democratic Republic of the Congo,COD,Canada,CAN,92
Democratic Republic of the Congo,COD,Switzerland,CHE,44
Democratic Republic of the Congo,COD,Cyprus,CYP,1
Democratic Republic of the Congo,COD,Czech Republic,CZE,5
Democratic Republic of the Congo,COD,Germany,DEU,504
Democratic Republic of the Congo,COD,Denmark,DNK,36
Democratic Republic of the Congo,COD,Algeria,DZA,38
Democratic Republic of the Congo,COD,Ecuador,ECU,2
Democratic Republic of the Congo,COD,Egypt,EGY,23
Democratic Republic of the Congo,COD,Spain,ESP,50
Democratic Republic of the Congo,COD,Ethiopia,ETH,20
Democratic Republic of the Congo,COD,Finland,FIN,18
Democratic Republic of the Congo,COD,France,FRA,272
Democratic Republic of the Congo,COD,United Kingdom,GBR,99
Democratic Republic of the Congo,COD,Greece,GRC,9
Democratic Republic of the Congo,COD,Hungary,HUN,3
Democratic Republic of the Congo,COD,Ireland,IRL,3
Democratic Republic of the Congo,COD,Iraq,IRQ,6
Democratic Republic of the Congo,COD,Italy,ITA,30
Democratic Republic of the Congo,COD,Jordan,JOR,4
Democratic Republic of the Congo,COD,Kenya,KEN,138
Democratic Republic of the Congo,COD,Kuwait,KWT,69
Democratic Republic of the Congo,COD,Libya,LBY,54
Democratic Republic of the Congo,COD,Morocco,MAR,9
Democratic Republic of the Congo,COD,Mexico,MEX,1
Democratic Republic of the Congo,COD,Mauritania,MRT,1
Democratic Republic of the Congo,COD,Netherlands,NLD,23
Democratic Republic of the Congo,COD,Norway,NOR,36
Democratic Republic of the Congo,COD,New Zealand,NZL,5
Democratic Republic of the Congo,COD,Philippines,PHL,1
Democratic Republic of the Congo,COD,Poland,POL,7
Democratic Republic of the Congo,COD,Qatar,QAT,186
Democratic Republic of the Congo,COD,Russia,RUS,22
Democratic Republic of the Congo,COD,Rwanda,RWA,2953
Democratic Republic of the Congo,COD,Saudi Arabia,SAU,311
Democratic Republic of the Congo,COD,Sao Tome and Principe,STP,18
Democratic Republic of the Congo,COD,Slovakia,SVK,1
Democratic Republic of the Congo,COD,Sweden,SWE,38
Democratic Republic of the Congo,COD,Swaziland,SWZ,2
Democratic Republic of the Congo,COD,Syria,SYR,3
Democratic Republic of the Congo,COD,Chad,TCD,1455
Democratic Republic of the Congo,COD,Turkey,TUR,2
Democratic Republic of the Congo,COD,Tanzania,TZA,533
Democratic Republic of the Congo,COD,Uganda,UGA,4551
Democratic Republic of the Congo,COD,United States,USA,225
Democratic Republic of the Congo,COD,Yemen,YEM,31
Democratic Republic of the Congo,COD,South Africa,ZAF,802
Republic of Congo,COG,Angola,AGO,159
Republic of Congo,COG,Australia,AUS,149
Republic of Congo,COG,Austria,AUT,7
Republic of Congo,COG,Burundi,BDI,593
Republic of Congo,COG,Belgium,BEL,13
Republic of Congo,COG,Benin,BEN,10
Republic of Congo,COG,Bulgaria,BGR,1
Republic of Congo,COG,Brazil,BRA,13
Republic of Congo,COG,Central African Republic,CAF,169
Republic of Congo,COG,Canada,CAN,54
Republic of Congo,COG,Switzerland,CHE,1
Republic of Congo,COG,Czech Republic,CZE,7
Republic of Congo,COG,Germany,DEU,1802
Republic of Congo,COG,Denmark,DNK,98
Republic of Congo,COG,Ecuador,ECU,5
Republic of Congo,COG,Egypt,EGY,2
Republic of Congo,COG,Spain,ESP,181
Republic of Congo,COG,Finland,FIN,17
Republic of Congo,COG,France,FRA,927
Republic of Congo,COG,Greece,GRC,24
Republic of Congo,COG,Hungary,HUN,7
Republic of Congo,COG,Italy,ITA,1
Republic of Congo,COG,Kenya,KEN,5
Republic of Congo,COG,Netherlands,NLD,27
Republic of Congo,COG,Norway,NOR,22
Republic of Congo,COG,New Zealand,NZL,6
Republic of Congo,COG,Poland,POL,20
Republic of Congo,COG,Russia,RUS,74
Republic of Congo,COG,Rwanda,RWA,48
Republic of Congo,COG,South Sudan,SSD,478
Republic of Congo,COG,Slovakia,SVK,2
Republic of Congo,COG,Slovenia,SVN,1
Republic of Congo,COG,Sweden,SWE,87
Republic of Congo,COG,Swaziland,SWZ,6
Republic of Congo,COG,Tanzania,TZA,1899
Republic of Congo,COG,Uganda,UGA,159
Republic of Congo,COG,South Africa,ZAF,2193
Colombia,COL,United Arab Emirates,ARE,2
Colombia,COL,Australia,AUS,1225
Colombia,COL,Austria,AUT,7
Colombia,COL,Burundi,BDI,1
Colombia,COL,Belgium,BEL,100
Colombia,COL,Bulgaria,BGR,4
Colombia,COL,Bahamas,BHS,9
Colombia,COL,Canada,CAN,911
Colombia,COL,Switzerland,CHE,506
Colombia,COL,Chile,CHL,1429
Colombia,COL,Costa Rica,CRI,1115
Colombia,COL,Cyprus,CYP,6
Colombia,COL,Czech Republic,CZE,56
Colombia,COL,Germany,DEU,500
Colombia,COL,Denmark,DNK,81
Colombia,COL,Algeria,DZA,1
Colombia,COL,Finland,FIN,90
Colombia,COL,France,FRA,851
Colombia,COL,United Kingdom,GBR,34
Colombia,COL,Greece,GRC,31
Colombia,COL,Hungary,HUN,16
Colombia,COL,Iceland,ISL,17
Colombia,COL,Israel,ISR,330
Colombia,COL,Italy,ITA,3248
Colombia,COL,Jordan,JOR,1
Colombia,COL,Kazakhstan,KAZ,2
Colombia,COL,Liberia,LBR,2
Colombia,COL,Libya,LBY,1
Colombia,COL,Lithuania,LTU,3
Colombia,COL,Latvia,LVA,2
Colombia,COL,Mexico,MEX,194
Colombia,COL,Netherlands,NLD,2
Colombia,COL,Norway,NOR,196
Colombia,COL,New Zealand,NZL,20
Colombia,COL,Panama,PAN,266
Colombia,COL,Poland,POL,23
Colombia,COL,Portugal,PRT,29
Colombia,COL,Romania,ROU,2
Colombia,COL,Russia,RUS,1
Colombia,COL,Saudi Arabia,SAU,1
Colombia,COL,South Sudan,SSD,1
Colombia,COL,Slovakia,SVK,8
Colombia,COL,Slovenia,SVN,4
Colombia,COL,Sweden,SWE,352
Colombia,COL,Syria,SYR,2
Colombia,COL,Turkey,TUR,1
Colombia,COL,United States,USA,28
Comoros,COM,Burundi,BDI,3
Comoros,COM,Brazil,BRA,1
Comoros,COM,Canada,CAN,5
Comoros,COM,Switzerland,CHE,6
Comoros,COM,Czech Republic,CZE,2
Comoros,COM,Denmark,DNK,1
Comoros,COM,Algeria,DZA,267
Comoros,COM,Egypt,EGY,127
Comoros,COM,Finland,FIN,1
Comoros,COM,France,FRA,8100
Comoros,COM,Italy,ITA,11
Comoros,COM,Madagascar,MDG,648
Comoros,COM,Mayotte,MYT,869
Comoros,COM,Norway,NOR,1
Comoros,COM,Poland,POL,11
Comoros,COM,Russia,RUS,45
Comoros,COM,Rwanda,RWA,2
Comoros,COM,Tanzania,TZA,149
Comoros,COM,South Africa,ZAF,4
Cape Verde,CPV,Angola,AGO,3135
Cape Verde,CPV,Australia,AUS,1
Cape Verde,CPV,Austria,AUT,7
Cape Verde,CPV,Belgium,BEL,11
Cape Verde,CPV,Bulgaria,BGR,3
Cape Verde,CPV,Bolivia,BOL,1
Cape Verde,CPV,Brazil,BRA,534
Cape Verde,CPV,Botswana,BWA,1
Cape Verde,CPV,Canada,CAN,11
Cape Verde,CPV,Switzerland,CHE,456
Cape Verde,CPV,Democratic Republic of the Congo,COD,170
Cape Verde,CPV,Republic of Congo,COG,33
Cape Verde,CPV,Colombia,COL,2
Cape Verde,CPV,Czech Republic,CZE,10
Cape Verde,CPV,Germany,DEU,6
Cape Verde,CPV,Denmark,DNK,5
Cape Verde,CPV,Ecuador,ECU,1
Cape Verde,CPV,Spain,ESP,975
Cape Verde,CPV,Finland,FIN,5
Cape Verde,CPV,France,FRA,3035
Cape Verde,CPV,Gabon,GAB,1
Cape Verde,CPV,United Kingdom,GBR,43
Cape Verde,CPV,Equatorial Guinea,GNQ,13
Cape Verde,CPV,Greece,GRC,14
Cape Verde,CPV,Hungary,HUN,1
Cape Verde,CPV,Iceland,ISL,8
Cape Verde,CPV,Israel,ISR,1
Cape Verde,CPV,Italy,ITA,761
Cape Verde,CPV,Kazakhstan,KAZ,1
Cape Verde,CPV,Luxembourg,LUX,208
Cape Verde,CPV,Latvia,LVA,1
Cape Verde,CPV,Mexico,MEX,1
Cape Verde,CPV,Malta,MLT,1
Cape Verde,CPV,Netherlands,NLD,286
Cape Verde,CPV,Norway,NOR,111
Cape Verde,CPV,New Zealand,NZL,2
Cape Verde,CPV,Philippines,PHL,43
Cape Verde,CPV,Poland,POL,1
Cape Verde,CPV,Russia,RUS,15
Cape Verde,CPV,Sierra Leone,SLE,1
Cape Verde,CPV,Sao Tome and Principe,STP,4
Cape Verde,CPV,Suriname,SUR,2
Cape Verde,CPV,Slovenia,SVN,1
Cape Verde,CPV,Sweden,SWE,62
Cape Verde,CPV,Turkey,TUR,2
Cape Verde,CPV,Tanzania,TZA,2
Cape Verde,CPV,United States,USA,1427
Cape Verde,CPV,Venezuela,VEN,1
Cape Verde,CPV,South Africa,ZAF,75
Costa Rica,CRI,United Arab Emirates,ARE,1
Costa Rica,CRI,Argentina,ARG,2
Costa Rica,CRI,Australia,AUS,101
Costa Rica,CRI,Austria,AUT,68
Costa Rica,CRI,Burundi,BDI,1
Costa Rica,CRI,Belgium,BEL,9
Costa Rica,CRI,Bulgaria,BGR,6
Costa Rica,CRI,Belarus,BLR,2
Costa Rica,CRI,Bolivia,BOL,71
Costa Rica,CRI,Brazil,BRA,106
Costa Rica,CRI,Canada,CAN,1330
Costa Rica,CRI,Switzerland,CHE,334
Costa Rica,CRI,Chile,CHL,71
Costa Rica,CRI,Republic of Congo,COG,1
Costa Rica,CRI,Colombia,COL,447
Costa Rica,CRI,Cuba,CUB,3
Costa Rica,CRI,Cyprus,CYP,3
Costa Rica,CRI,Czech Republic,CZE,45
Costa Rica,CRI,Germany,DEU,227
Costa Rica,CRI,Denmark,DNK,60
Costa Rica,CRI,Dominican Republic,DOM,313
Costa Rica,CRI,Algeria,DZA,1
Costa Rica,CRI,Ecuador,ECU,757
Costa Rica,CRI,Spain,ESP,1601
Costa Rica,CRI,Estonia,EST,1
Costa Rica,CRI,Finland,FIN,31
Costa Rica,CRI,France,FRA,298
Costa Rica,CRI,United Kingdom,GBR,55
Costa Rica,CRI,Greece,GRC,10
Costa Rica,CRI,Guatemala,GTM,250
Costa Rica,CRI,Honduras,HND,90
Costa Rica,CRI,Haiti,HTI,101
Costa Rica,CRI,Hungary,HUN,26
Costa Rica,CRI,Ireland,IRL,6
Costa Rica,CRI,Iceland,ISL,3
Costa Rica,CRI,Israel,ISR,43
Costa Rica,CRI,Italy,ITA,1006
Costa Rica,CRI,Jamaica,JAM,30
Costa Rica,CRI,Jordan,JOR,1
Costa Rica,CRI,Kazakhstan,KAZ,68
Costa Rica,CRI,Lithuania,LTU,3
Costa Rica,CRI,Luxembourg,LUX,3
Costa Rica,CRI,Latvia,LVA,2
Costa Rica,CRI,Madagascar,MDG,1
Costa Rica,CRI,Mexico,MEX,211
Costa Rica,CRI,Malta,MLT,1
Costa Rica,CRI,New Caledonia,NCL,4
Costa Rica,CRI,Nicaragua,NIC,1194
Costa Rica,CRI,Netherlands,NLD,199
Costa Rica,CRI,Norway,NOR,106
Costa Rica,CRI,New Zealand,NZL,12
Costa Rica,CRI,Panama,PAN,912
Costa Rica,CRI,Philippines,PHL,5
Costa Rica,CRI,Poland,POL,37
Costa Rica,CRI,Portugal,PRT,10
Costa Rica,CRI,Paraguay,PRY,13
Costa Rica,CRI,Reunion,REU,1
Costa Rica,CRI,Romania,ROU,10
Costa Rica,CRI,Russia,RUS,34
Costa Rica,CRI,Rwanda,RWA,1
Costa Rica,CRI,El Salvador,SLV,73
Costa Rica,CRI,Serbia,SRB,1
Costa Rica,CRI,South Sudan,SSD,2
Costa Rica,CRI,Slovakia,SVK,6
Costa Rica,CRI,Slovenia,SVN,2
Costa Rica,CRI,Sweden,SWE,167
Costa Rica,CRI,Syria,SYR,1
Costa Rica,CRI,Turkey,TUR,61
Costa Rica,CRI,Ukraine,UKR,26
Costa Rica,CRI,United States,USA,7585
Costa Rica,CRI,Uzbekistan,UZB,1
Costa Rica,CRI,Venezuela,VEN,162
Costa Rica,CRI,South Africa,ZAF,9
Cuba,CUB,Angola,AGO,10
Cuba,CUB,Australia,AUS,157
Cuba,CUB,Austria,AUT,207
Cuba,CUB,Azerbaijan,AZE,3
Cuba,CUB,Burundi,BDI,2
Cuba,CUB,Belgium,BEL,311
Cuba,CUB,Bulgaria,BGR,157
Cuba,CUB,Bahamas,BHS,76
Cuba,CUB,Belarus,BLR,11
Cuba,CUB,Bolivia,BOL,126
Cuba,CUB,Brazil,BRA,406
Cuba,CUB,Canada,CAN,3255
Cuba,CUB,Switzerland,CHE,1153
Cuba,CUB,Chile,CHL,240
Cuba,CUB,China,CHN,1
Cuba,CUB,Democratic Republic of the Congo,COD,3
Cuba,CUB,Republic of Congo,COG,166
Cuba,CUB,Colombia,COL,609
Cuba,CUB,Cape Verde,CPV,1
Cuba,CUB,Costa Rica,CRI,317
Cuba,CUB,Cyprus,CYP,13
Cuba,CUB,Czech Republic,CZE,287
Cuba,CUB,Germany,DEU,3410
Cuba,CUB,Denmark,DNK,191
Cuba,CUB,Dominican Republic,DOM,751
Cuba,CUB,Algeria,DZA,1
Cuba,CUB,Ecuador,ECU,2054
Cuba,CUB,Egypt,EGY,1
Cuba,CUB,Western Sahara,ESH,1
Cuba,CUB,Estonia,EST,4
Cuba,CUB,Finland,FIN,174
Cuba,CUB,France,FRA,1726
Cuba,CUB,United Kingdom,GBR,45
Cuba,CUB,Equatorial Guinea,GNQ,3
Cuba,CUB,Greece,GRC,242
Cuba,CUB,Guatemala,GTM,109
Cuba,CUB,Honduras,HND,36
Cuba,CUB,Haiti,HTI,308
Cuba,CUB,Hungary,HUN,267
Cuba,CUB,Ireland,IRL,21
Cuba,CUB,Iceland,ISL,19
Cuba,CUB,Israel,ISR,5
Cuba,CUB,Jamaica,JAM,387
Cuba,CUB,Jordan,JOR,1
Cuba,CUB,Japan,JPN,1
Cuba,CUB,Kazakhstan,KAZ,289
Cuba,CUB,Saint Lucia,LCA,7
Cuba,CUB,Lithuania,LTU,7
Cuba,CUB,Luxembourg,LUX,6
Cuba,CUB,Latvia,LVA,19
Cuba,CUB,Madagascar,MDG,2
Cuba,CUB,Mexico,MEX,2359
Cuba,CUB,Malta,MLT,1
Cuba,CUB,Montenegro,MNE,1
Cuba,CUB,Mauritania,MRT,2
Cuba,CUB,New Caledonia,NCL,2
Cuba,CUB,Netherlands,NLD,370
Cuba,CUB,Norway,NOR,385
Cuba,CUB,New Zealand,NZL,14
Cuba,CUB,Panama,PAN,201
Cuba,CUB,Philippines,PHL,2
Cuba,CUB,Poland,POL,131
Cuba,CUB,Portugal,PRT,780
Cuba,CUB,Paraguay,PRY,48
Cuba,CUB,Romania,ROU,23
Cuba,CUB,Russia,RUS,774
Cuba,CUB,El Salvador,SLV,22
Cuba,CUB,South Sudan,SSD,3
Cuba,CUB,Slovakia,SVK,63
Cuba,CUB,Slovenia,SVN,28
Cuba,CUB,Sweden,SWE,814
Cuba,CUB,Syria,SYR,1
Cuba,CUB,Thailand,THA,1
Cuba,CUB,Turkey,TUR,31
Cuba,CUB,Tanzania,TZA,1
Cuba,CUB,Uganda,UGA,7
Cuba,CUB,Ukraine,UKR,134
Cuba,CUB,Venezuela,VEN,1661
Cuba,CUB,South Africa,ZAF,122
Cyprus,CYP,Burundi,BDI,16
Cyprus,CYP,Belgium,BEL,3
Cyprus,CYP,Bulgaria,BGR,1
Cyprus,CYP,Spain,ESP,131
Cyprus,CYP,United Kingdom,GBR,6
Cyprus,CYP,Italy,ITA,166
Cyprus,CYP,Kazakhstan,KAZ,1
Cyprus,CYP,Norway,NOR,1
Cyprus,CYP,Portugal,PRT,3
Cyprus,CYP,Rwanda,RWA,1
Cyprus,CYP,South Sudan,SSD,97
Cyprus,CYP,Uganda,UGA,6
Czech Republic,CZE,Albania,ALB,1
Czech Republic,CZE,Austria,AUT,292
Czech Republic,CZE,Belgium,BEL,852
Czech Republic,CZE,Bulgaria,BGR,49
Czech Republic,CZE,Brazil,BRA,16
Czech Republic,CZE,Switzerland,CHE,613
Czech Republic,CZE,Cyprus,CYP,6
Czech Republic,CZE,Germany,DEU,6531
Czech Republic,CZE,Denmark,DNK,223
Czech Republic,CZE,Ecuador,ECU,4
Czech Republic,CZE,Spain,ESP,1702
Czech Republic,CZE,Finland,FIN,31
Czech Republic,CZE,France,FRA,2
Czech Republic,CZE,United Kingdom,GBR,63
Czech Republic,CZE,Greece,GRC,1
Czech Republic,CZE,Hungary,HUN,2659
Czech Republic,CZE,Ireland,IRL,79
Czech Republic,CZE,Iceland,ISL,49
Czech Republic,CZE,Italy,ITA,1223
Czech Republic,CZE,Kazakhstan,KAZ,11
Czech Republic,CZE,Lithuania,LTU,2
Czech Republic,CZE,Luxembourg,LUX,164
Czech Republic,CZE,Latvia,LVA,16
Czech Republic,CZE,Mexico,MEX,2
Czech Republic,CZE,Macedonia,MKD,1
Czech Republic,CZE,Montenegro,MNE,1
Czech Republic,CZE,Netherlands,NLD,730
Czech Republic,CZE,Norway,NOR,535
Czech Republic,CZE,New Zealand,NZL,1
Czech Republic,CZE,Panama,PAN,1
Czech Republic,CZE,Poland,POL,72
Czech Republic,CZE,Portugal,PRT,16
Czech Republic,CZE,Romania,ROU,56
Czech Republic,CZE,Russia,RUS,274
Czech Republic,CZE,Serbia,SRB,1
Czech Republic,CZE,Slovakia,SVK,4857
Czech Republic,CZE,Slovenia,SVN,112
Czech Republic,CZE,Sweden,SWE,253
Czech Republic,CZE,Turkey,TUR,3
Czech Republic,CZE,Uzbekistan,UZB,1
Czech Republic,CZE,South Africa,ZAF,1
Germany,DEU,Angola,AGO,29
Germany,DEU,Albania,ALB,7260
Germany,DEU,United Arab Emirates,ARE,1
Germany,DEU,Australia,AUS,83
Germany,DEU,Azerbaijan,AZE,5
Germany,DEU,Burundi,BDI,2137
Germany,DEU,Bulgaria,BGR,2262
Germany,DEU,Belarus,BLR,297
Germany,DEU,Bolivia,BOL,23
Germany,DEU,Brazil,BRA,53
Germany,DEU,Brunei,BRN,62
Germany,DEU,Botswana,BWA,18
Germany,DEU,Central African Republic,CAF,4
Germany,DEU,Canada,CAN,103
Germany,DEU,Chile,CHL,1
Germany,DEU,China,CHN,10
Germany,DEU,Democratic Republic of the Congo,COD,103
Germany,DEU,Republic of Congo,COG,31
Germany,DEU,Colombia,COL,21
Germany,DEU,Cape Verde,CPV,7
Germany,DEU,Cyprus,CYP,1837
Germany,DEU,Denmark,DNK,2077
Germany,DEU,Dominican Republic,DOM,3
Germany,DEU,Algeria,DZA,251
Germany,DEU,Ecuador,ECU,148
Germany,DEU,Egypt,EGY,74
Germany,DEU,Estonia,EST,129
Germany,DEU,Finland,FIN,890
Germany,DEU,United Kingdom,GBR,6385
Germany,DEU,Equatorial Guinea,GNQ,3
Germany,DEU,Guatemala,GTM,1
Germany,DEU,Hong Kong,HKG,3
Germany,DEU,Croatia,HRV,7564
Germany,DEU,Haiti,HTI,1
Germany,DEU,Indonesia,IDN,4
Germany,DEU,Ireland,IRL,1188
Germany,DEU,Iran,IRN,2
Germany,DEU,Iceland,ISL,97
Germany,DEU,Israel,ISR,884
Germany,DEU,Japan,JPN,1
Germany,DEU,Kazakhstan,KAZ,3502
Germany,DEU,Kenya,KEN,27
Germany,DEU,Kyrgyzstan,KGZ,2
Germany,DEU,South Korea,KOR,1
Germany,DEU,Liberia,LBR,962
Germany,DEU,Libya,LBY,2
Germany,DEU,Saint Lucia,LCA,1
Germany,DEU,Lithuania,LTU,325
Germany,DEU,Luxembourg,LUX,3684
Germany,DEU,Latvia,LVA,130
Germany,DEU,Moldova,MDA,183
Germany,DEU,Madagascar,MDG,5
Germany,DEU,Mexico,MEX,1
Germany,DEU,Macedonia,MKD,2576
Germany,DEU,Malta,MLT,85
Germany,DEU,Montenegro,MNE,3992
Germany,DEU,Mongolia,MNG,6
Germany,DEU,Mauritania,MRT,1
Germany,DEU,Mauritius,MUS,3
Germany,DEU,Malaysia,MYS,3
Germany,DEU,Netherlands,NLD,2375
Germany,DEU,Norway,NOR,4337
Germany,DEU,New Zealand,NZL,50
Germany,DEU,Panama,PAN,4
Germany,DEU,Philippines,PHL,45
Germany,DEU,Poland,POL,5780
Germany,DEU,North Korea,PRK,1
Germany,DEU,Portugal,PRT,908
Germany,DEU,Paraguay,PRY,7
Germany,DEU,Romania,ROU,2759
Germany,DEU,Russia,RUS,6636
Germany,DEU,Rwanda,RWA,199
Germany,DEU,South Sudan,SSD,2549
Germany,DEU,Slovakia,SVK,2400
Germany,DEU,Slovenia,SVN,6769
Germany,DEU,Sweden,SWE,5507
Germany,DEU,Turkmenistan,TKM,2
Germany,DEU,Tunisia,TUN,2
Germany,DEU,Tanzania,TZA,40
Germany,DEU,Uganda,UGA,754
Germany,DEU,Ukraine,UKR,3776
Germany,DEU,United States,USA,68
Germany,DEU,Uzbekistan,UZB,12
Germany,DEU,Venezuela,VEN,26
Germany,DEU,Vietnam,VNM,1
Germany,DEU,South Africa,ZAF,238
Djibouti,DJI,Australia,AUS,40
Djibouti,DJI,Austria,AUT,2
Djibouti,DJI,Bulgaria,BGR,1
Djibouti,DJI,Canada,CAN,130
Djibouti,DJI,Switzerland,CHE,40
Djibouti,DJI,Cyprus,CYP,2
Djibouti,DJI,Czech Republic,CZE,4
Djibouti,DJI,Denmark,DNK,8
Djibouti,DJI,Algeria,DZA,160
Djibouti,DJI,Egypt,EGY,168
Djibouti,DJI,Finland,FIN,3
Djibouti,DJI,France,FRA,2752
Djibouti,DJI,Iceland,ISL,1
Djibouti,DJI,Italy,ITA,54
Djibouti,DJI,Libya,LBY,146
Djibouti,DJI,Mexico,MEX,1
Djibouti,DJI,Netherlands,NLD,20
Djibouti,DJI,Norway,NOR,19
Djibouti,DJI,New Zealand,NZL,25
Djibouti,DJI,Sweden,SWE,46
Djibouti,DJI,United States,USA,5
Denmark,DNK,Albania,ALB,41
Denmark,DNK,United Arab Emirates,ARE,1
Denmark,DNK,Australia,AUS,33
Denmark,DNK,Austria,AUT,264
Denmark,DNK,Azerbaijan,AZE,1
Denmark,DNK,Belgium,BEL,205
Denmark,DNK,Bulgaria,BGR,22
Denmark,DNK,Bahrain,BHR,16
Denmark,DNK,Belarus,BLR,21
Denmark,DNK,Bolivia,BOL,2
Denmark,DNK,Botswana,BWA,17
Denmark,DNK,Canada,CAN,1
Denmark,DNK,Switzerland,CHE,482
Denmark,DNK,Colombia,COL,3
Denmark,DNK,Cyprus,CYP,20
Denmark,DNK,Czech Republic,CZE,140
Denmark,DNK,Germany,DEU,1981
Denmark,DNK,Algeria,DZA,30
Denmark,DNK,Ecuador,ECU,17
Denmark,DNK,Egypt,EGY,17
Denmark,DNK,Spain,ESP,1123
Denmark,DNK,Estonia,EST,6
Denmark,DNK,Finland,FIN,150
Denmark,DNK,France,FRA,67
Denmark,DNK,United Kingdom,GBR,1
Denmark,DNK,Greece,GRC,13
Denmark,DNK,Croatia,HRV,39
Denmark,DNK,Hungary,HUN,118
Denmark,DNK,Ireland,IRL,134
Denmark,DNK,Iceland,ISL,292
Denmark,DNK,Israel,ISR,382
Denmark,DNK,Italy,ITA,345
Denmark,DNK,Kazakhstan,KAZ,34
Denmark,DNK,Liberia,LBR,18
Denmark,DNK,Lithuania,LTU,100
Denmark,DNK,Luxembourg,LUX,257
Denmark,DNK,Latvia,LVA,98
Denmark,DNK,Macedonia,MKD,15
Denmark,DNK,Malta,MLT,6
Denmark,DNK,Montenegro,MNE,23
Denmark,DNK,Netherlands,NLD,1
Denmark,DNK,Norway,NOR,1816
Denmark,DNK,New Zealand,NZL,8
Denmark,DNK,Panama,PAN,4
Denmark,DNK,Poland,POL,291
Denmark,DNK,Portugal,PRT,10
Denmark,DNK,Romania,ROU,34
Denmark,DNK,Russia,RUS,20
Denmark,DNK,Serbia,SRB,499
Denmark,DNK,South Sudan,SSD,51
Denmark,DNK,Slovakia,SVK,49
Denmark,DNK,Slovenia,SVN,38
Denmark,DNK,Sweden,SWE,5450
Denmark,DNK,Turkey,TUR,513
Denmark,DNK,Uganda,UGA,15
Denmark,DNK,Uzbekistan,UZB,8
Denmark,DNK,Venezuela,VEN,1
Denmark,DNK,South Africa,ZAF,172
Dominican Republic,DOM,Aruba,ABW,969
Dominican Republic,DOM,Angola,AGO,1
Dominican Republic,DOM,United Arab Emirates,ARE,1
Dominican Republic,DOM,Argentina,ARG,1
Dominican Republic,DOM,Australia,AUS,79
Dominican Republic,DOM,Austria,AUT,719
Dominican Republic,DOM,Burundi,BDI,4
Dominican Republic,DOM,Belgium,BEL,190
Dominican Republic,DOM,Bulgaria,BGR,17
Dominican Republic,DOM,Bahrain,BHR,6
Dominican Republic,DOM,Bahamas,BHS,59
Dominican Republic,DOM,Belarus,BLR,2
Dominican Republic,DOM,Bolivia,BOL,18
Dominican Republic,DOM,Brazil,BRA,110
Dominican Republic,DOM,Barbados,BRB,1
Dominican Republic,DOM,Botswana,BWA,1
Dominican Republic,DOM,Central African Republic,CAF,1
Dominican Republic,DOM,Canada,CAN,1687
Dominican Republic,DOM,Switzerland,CHE,3183
Dominican Republic,DOM,Chile,CHL,28
Dominican Republic,DOM,Republic of Congo,COG,2
Dominican Republic,DOM,Colombia,COL,250
Dominican Republic,DOM,Costa Rica,CRI,55
Dominican Republic,DOM,Cyprus,CYP,7
Dominican Republic,DOM,Czech Republic,CZE,52
Dominican Republic,DOM,Germany,DEU,2577
Dominican Republic,DOM,Denmark,DNK,55
Dominican Republic,DOM,Algeria,DZA,3
Dominican Republic,DOM,Ecuador,ECU,457
Dominican Republic,DOM,Egypt,EGY,1
Dominican Republic,DOM,Estonia,EST,1
Dominican Republic,DOM,Finland,FIN,73
Dominican Republic,DOM,France,FRA,2663
Dominican Republic,DOM,United Kingdom,GBR,88
Dominican Republic,DOM,Equatorial Guinea,GNQ,1
Dominican Republic,DOM,Greece,GRC,384
Dominican Republic,DOM,Guatemala,GTM,18
Dominican Republic,DOM,Guyana,GUY,4
Dominican Republic,DOM,Honduras,HND,7
Dominican Republic,DOM,Croatia,HRV,1
Dominican Republic,DOM,Haiti,HTI,587
Dominican Republic,DOM,Hungary,HUN,36
Dominican Republic,DOM,Ireland,IRL,10
Dominican Republic,DOM,Iceland,ISL,16
Dominican Republic,DOM,Israel,ISR,68
Dominican Republic,DOM,Kazakhstan,KAZ,36
Dominican Republic,DOM,Liberia,LBR,2
Dominican Republic,DOM,Saint Lucia,LCA,13
Dominican Republic,DOM,Lithuania,LTU,2
Dominican Republic,DOM,Luxembourg,LUX,12
Dominican Republic,DOM,Latvia,LVA,3
Dominican Republic,DOM,Moldova,MDA,1
Dominican Republic,DOM,Madagascar,MDG,1
Dominican Republic,DOM,Mexico,MEX,391
Dominican Republic,DOM,Martinique,MTQ,5
Dominican Republic,DOM,New Caledonia,NCL,4
Dominican Republic,DOM,Netherlands,NLD,1645
Dominican Republic,DOM,Norway,NOR,281
Dominican Republic,DOM,New Zealand,NZL,6
Dominican Republic,DOM,Panama,PAN,60
Dominican Republic,DOM,Philippines,PHL,1
Dominican Republic,DOM,Poland,POL,50
